moduleCode,category,screenName,isWidget,isPopup,isBase,isSubComponent,menuCd,layoutCategory,patternCode,rawPatternCode,subPattern,confidence,reason,components,apiCalls,callServices,spNames,lines,filePath,relativePath
masterplan,analysisreport,PopProcessStep,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_COMM_SRH_PROCESS_STEP_Q,,,80,/masterplan/analysisreport/mpcomparative/PopProcessStep,view/masterplan/analysisreport/mpcomparative/PopProcessStep.jsx
masterplan,analysisreport,PopResUtilization,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,SearchArea:1;BaseGrid:1;InputField:3;PopupDialog:1,engine/mp/GetResourcePlanDetail,,,120,/masterplan/analysisreport/resutilization/PopResUtilization,view/masterplan/analysisreport/resutilization/PopResUtilization.jsx
masterplan,analysisreport,ResourceGantt,N,N,N,N,UI_MP_GANTT_RESOURCE,LAYOUT_SINGLE,gantt_view,,,mid,GanttChart=1,ContentInner:1;SearchArea:1;SearchRow:1;GanttChart:1;InputField:1;PlanScope:1,engine/mp/SRV_COMM_SRH_VER_Q;masterplan/resource-gantt/plan-horizon;masterplan/resource-gantt,,,582,/masterplan/analysisreport/ResourceGantt,view/masterplan/analysisreport/resourcegantt/ResourceGantt.jsx
masterplan,analysisreport,ResProdPlan,N,N,N,N,UI_MP_RES_PROD_PLAN,LAYOUT_V2,grid_chart_stacked,v2_chart_grid,,mid,Chart=1 Grid=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;ChartComponent:1;GridExcelExportButton:1;InputField:2;PlanScope:1;PopPersonalize:1,engine/mp/GetResProdPlan;engine/mp/SRV_COMM_DEFAULT_DATE;engine/mp/GetResourceUtilization,,,756,/masterplan/analysisreport/ResProdPlan,view/masterplan/analysisreport/resprodplan/ResProdPlan.jsx
masterplan,analysisreport,ResProductionPlanning,N,N,N,N,UI_MP_29,LAYOUT_V2,grid_chart_stacked,v2_chart_grid,,mid,Chart=1 Grid=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;ChartComponent:1;GridSaveButton:1;GridExcelExportButton:1;InputField:2;PlanScope:1;PopPersonalize:1,engine/mp/SRV_COMM_SRH_VER_Q;engine/mp/SRV_UI_MP_29_Q2;engine/mp/SRV_UI_MP_29_S1_J;engine/mp/GetResourcePlan;engine/mp/SRV_UI_CM_17_Q5;engine/mp/SRV_UI_CM_17_Q6,,SP_UI_MP_29_S1_J_P_RT_MSG,847,/masterplan/analysisreport/ResProductionPlanning,view/masterplan/analysisreport/resproductionplanning/ResProductionPlanning.jsx
masterplan,analysisreport,ResStatus,N,N,N,N,UI_MP_42,LAYOUT_SINGLE,search_tab,P03_search_tabs,tabs=1,high,TabContainer=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:3;TabContainer:1;ChartComponent:1;InputField:3;PlanScope:1;PopPersonalize:1,engine/mp/SRV_UI_MP_42_Q3;engine/mp/GetResourceStatus;engine/mp/GetResourceOperationInfo,,,761,/masterplan/analysisreport/ResStatus,view/masterplan/analysisreport/resstatus/ResStatus.jsx
masterplan,analysisreport,ResUtilization,N,N,N,N,UI_MP_31,LAYOUT_V2,grid_chart_stacked,v2_chart_grid,,mid,Chart=1 Grid=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;ChartComponent:1;GridExcelExportButton:1;InputField:5;PlanScope:1;PopPersonalize:1,engine/mp/SRV_COMM_SRH_VER_Q;engine/mp/SRV_COMM_DEFAULT_DATE;engine/mp/GetResourceUtilization,,,585,/masterplan/analysisreport/ResUtilization,view/masterplan/analysisreport/resutilization/ResUtilization.jsx
masterplan,analysisreport,Rtf,N,N,N,N,,LAYOUT_V2,grid_chart_stacked,v2_chart_grid,,mid,Chart=1 Grid=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;ChartComponent:1;GridExcelExportButton:1;InputField:4;PlanScope:1,engine/mp/SRV_UI_MP_RTF;engine/mp/SRV_UI_MP_RTF_DETAIL,,,568,/masterplan/analysisreport/Rtf,view/masterplan/analysisreport/rtf/Rtf.jsx
masterplan,analysisreport,ShortageMonitoring,N,N,N,N,,LAYOUT_MONITORING,mn_kpi_dashboard,,,high,monitoring match · chart=1 grid=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;ChartComponent:1;GridSaveButton:1;InputField:4;PlanScope:1,engine/mp/SRV_UI_MP_SHORTAGE_MONITORING;engine/mp/SRV_UI_MP_SHORTAGE_MONITORING_DETAIL;common/json-save,,SP_UI_MP_DEMAND_ADJUST;SP_UI_MP_DEMAND_ADJUST_P_RT_MSG,461,/masterplan/analysisreport/ShortageMonitoring,view/masterplan/analysisreport/shortagemonitoring/ShortageMonitoring.jsx
masterplan,analysisreport,SupplyTrend,N,N,N,N,,LAYOUT_SINGLE,widget_dashboard,P01_widget_dashboard,,high,DashboardPanel=1,ContentInner:1;SearchArea:1;SearchRow:1;DashboardPanel:1;InputField:2;PlanScope:1,engine/mp/SRV_UI_MP_LOCAT_INV_POLICY_TARGET;engine/mp/SRV_UI_MP_LOCAT_TOTAL_INVENTORY;engine/mp/SRV_UI_MP_LOCAT_TOTAL_SHIPMENT;engine/mp/SRV_UI_MP_LOCAT_TOTAL_SUPPLY;engine/mp/SRV_UI_MP_LOCAT_INVENTORY_TURNOVER;engine/mp/SRV_UI_MP_LOCAT_INV_SUPPLY_SHPP_TREND;engine/mp/SRV_UI_MP_LOCAT_SKU_STATUS,,,360,/masterplan/analysisreport/SupplyTrend,view/masterplan/analysisreport/supplytrend/SupplyTrend.jsx
masterplan,common,ColorInputMp,N,N,N,N,,LAYOUT_SINGLE,free_form,,,low,no recognized grid/chart/split components,,,,,43,/masterplan/common/ColorInputMp,view/masterplan/common/ColorInputMp.jsx
masterplan,common,PopAdjustShppPlan,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;GridAddRowButton:1;GridSaveButton:1;InputField:1;PopupDialog:1,engine/mp/SRV_UI_MP_27_POP_Q1;engine/mp/GetShipmentPlan;engine/mp/SRV_UI_MP_27_S2,,SP_UI_MP_27_S2_P_RT_MSG,409,/masterplan/common/PopAdjustShppPlan,view/masterplan/common/PopAdjustShppPlan.jsx
masterplan,common,PopConfirmAdjPlan,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:12;PopupDialog:1,engine/mp/SRV_UI_CM_17_Q3;engine/mp/,,,137,/masterplan/common/PopConfirmAdjPlan,view/masterplan/common/PopConfirmAdjPlan.jsx
masterplan,common,PopConfirmPlan,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:12;PopupDialog:1,engine/mp/SRV_UI_CM_17_Q3;engine/mp/,,,136,/masterplan/common/PopConfirmPlan,view/masterplan/common/PopConfirmPlan.jsx
masterplan,common,PopDemandInfo,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;GridExcelExportButton:1;PopupDialog:1,engine/mp/GetDemandTargetInfo,,,120,/masterplan/common/PopDemandInfo,view/masterplan/common/PopDemandInfo.jsx
masterplan,common,PopDueInTrack,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/GetInventoryActivity,,,133,/masterplan/common/PopDueInTrack,view/masterplan/common/PopDueInTrack.jsx
masterplan,common,PopNewSimulationVersion,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:12;PopupDialog:1,engine/mp/SRV_UI_CM_17_S5,,,165,/masterplan/common/PopNewSimulationVersion,view/masterplan/common/PopNewSimulationVersion.jsx
masterplan,common,PopSimulationVersion,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,SearchArea:1;WorkArea:1;BaseGrid:1;InputField:3;PopupDialog:1,engine/mp/SRV_COMM_SRH_VER_Q,,,117,/masterplan/common/PopSimulationVersion,view/masterplan/common/PopSimulationVersion.jsx
masterplan,common,PopStep,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_17_Q4,,,80,/masterplan/common/PopStep,view/masterplan/common/PopStep.jsx
masterplan,master,ByProduct,N,N,N,N,,LAYOUT_SINGLE,search_tab,P03_search_tabs,tabs=1,high,TabContainer=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;TabContainer:1;GridAddRowButton:1;GridDeleteRowButton:1;GridSaveButton:1;GridExcelExportButton:1;PlanScope:1,engine/mp/SRV_UI_MP_GRADEBYPRODUCT_Q1;engine/mp/SRV_UI_MP_GRADEBYPRODUCT_S1,,SP_UI_MP_GRADEBYPRODUCT_S1_P_RT_MSG,409,/masterplan/master/ByProduct,view/masterplan/master/byproduct/ByProduct.jsx
masterplan,master,CustomComponent,N,N,N,N,,LAYOUT_SINGLE,free_form,,,low,no recognized grid/chart/split components,,,,,114,/masterplan/master/plantrescalendar/CustomComponent,view/masterplan/master/plantrescalendar/CustomComponent.jsx
masterplan,master,CycleConsecutive,N,N,N,N,UI_MP_14,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridSaveButton:1;GridExcelExportButton:1;InputField:2;PlanScope:1,engine/mp/SRV_UI_MP_14_Q1;engine/mp/SRV_UI_MP_14_S1,,SP_UI_MP_14_S1_P_RT_MSG,390,/masterplan/master/CycleConsecutive,view/masterplan/master/cycleconsecutive/CycleConsecutive.jsx
masterplan,master,GeneralConfig,N,N,N,N,UI_MP_01,LAYOUT_SINGLE,free_form,,,low,no recognized grid/chart/split components,,,,,11,/masterplan/master/GeneralConfig,view/masterplan/master/generalconfig/GeneralConfig.jsx
masterplan,master,InTransitStock,N,N,N,N,,LAYOUT_SINGLE,free_form,,,low,no recognized grid/chart/split components,,,,,10,/masterplan/master/InTransitStock,view/masterplan/master/intransitstock/InTransitStock.jsx
masterplan,master,ItemClassification,N,N,N,N,UI_CM_03,LAYOUT_V2,v2_dual_grid,,,mid,2 BaseGrid no SplitPanel,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:2;GridAddRowButton:2;GridDeleteRowButton:2;GridSaveButton:2;GridExcelExportButton:1;InputField:1;PlanScope:1,engine/mp/SRV_UI_CM_03_POP_01_Q;engine/mp/SRV_UI_CM_03_Q1;engine/mp/SRV_UI_CM_03_S1;engine/mp/SRV_UI_CM_03_S6;engine/mp/SRV_UI_CM_03_Q2;engine/mp/SRV_UI_CM_03_S3;engine/mp/SRV_UI_CM_03_BATCH,,SP_UI_CM_03_S1_P_RT_MSG;SP_UI_CM_03_S6_P_RT_MSG;SP_UI_CM_03_S3_P_RT_MSG;SP_UI_CM_03_BATCH_P_RT_MSG,705,/masterplan/master/ItemClassification,view/masterplan/master/itemclassification/ItemClassification.jsx
masterplan,master,ItemProductionCalendar,N,N,N,N,UI_MP_17,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridDeleteRowButton:1;GridSaveButton:1;GridExcelExportButton:1;PlanScope:1,engine/mp/SRV_UI_MP_17_Q1;engine/mp/SRV_UI_MP_17_S1,,SP_UI_MP_17_S1_P_RT_MSG,378,/masterplan/master/ItemProductionCalendar,view/masterplan/master/itemproductioncalendar/ItemProductionCalendar.jsx
masterplan,master,ItemResCapacity,N,N,N,N,UI_MP_09,LAYOUT_SINGLE,search_tab,P03_search_tabs,tabs=1,high,TabContainer=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:3;TabContainer:1;GridAddRowButton:3;GridDeleteRowButton:2;GridSaveButton:3;GridExcelExportButton:1;PlanScope:1,engine/mp/SRV_UI_MP_09_Q1;engine/mp/SRV_UI_MP_09_S1;engine/mp/SRV_UI_MP_09_Q2;engine/mp/SRV_UI_MP_09_S2;engine/mp/SRV_UI_MP_09_Q3;engine/mp/SRV_UI_MP_09_S3,,SP_UI_MP_09_S1_P_RT_MSG;SP_UI_MP_09_S2_P_RT_MSG;SP_UI_MP_09_S3_P_RT_MSG,782,/masterplan/master/ItemResCapacity,view/masterplan/master/itemrescapacity/ItemResCapacity.jsx
masterplan,master,ItemResPreference,N,N,N,N,UI_MP_08,LAYOUT_V2,v2_dual_grid,,,mid,2 BaseGrid no SplitPanel,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:2;GridAddRowButton:2;GridDeleteRowButton:1;GridSaveButton:2;GridExcelExportButton:1;PlanScope:1,engine/mp/SRV_GET_COMBO_LIST;engine/mp/SRV_UI_MP_08_Q1;engine/mp/SRV_UI_MP_08_S1;engine/mp/SRV_UI_MP_08_Q2;engine/mp/SRV_UI_MP_08_S3,,SP_UI_MP_08_S1_P_RT_MSG;SP_UI_MP_08_S3_P_RT_MSG,660,/masterplan/master/ItemResPreference,view/masterplan/master/itemrespreference/ItemResPreference.jsx
masterplan,master,JobChangeTime,N,N,N,N,UI_MP_23,LAYOUT_SINGLE,search_tab,P03_search_tabs,tabs=1,high,TabContainer=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:2;TabContainer:1;GridAddRowButton:2;GridDeleteRowButton:2;GridSaveButton:2;GridExcelExportButton:2;PlanScope:1,engine/mp/SRV_UI_MP_23_Q2;engine/mp/SRV_UI_MP_23_Q1;engine/mp/SRV_UI_MP_23_S2;engine/mp/SRV_UI_MP_23_S1,,SP_UI_MP_23_S2_P_RT_MSG;SP_UI_MP_23_S1_P_RT_MSG,668,/masterplan/master/JobChangeTime,view/masterplan/master/jobchangetime/JobChangeTime.jsx
masterplan,master,MaterialConstraint,N,N,N,N,UI_MP_05,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridSaveButton:1;GridExcelExportButton:1;InputField:1;PlanScope:1,engine/mp/SRV_UI_MP_05_Q1;engine/mp/SRV_UI_MP_05_S1,,SP_UI_MP_05_S1_P_RT_MSG,365,/masterplan/master/MaterialConstraint,view/masterplan/master/materialconstraint/MaterialConstraint.jsx
masterplan,master,MaterialSupplyCalendar,N,N,N,N,UI_MP_18,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridSaveButton:1;GridExcelExportButton:1;GridExcelImportButton:1;InputField:1;PlanScope:1,engine/mp/SRV_GET_CUTOFF_DATE_LIST;engine/mp/SRV_UI_MP_18_Q1;common/json-save,,SP_UI_MP_18_S1_J;SP_UI_MP_18_S1_J_P_RT_MSG,418,/masterplan/master/MaterialSupplyCalendar,view/masterplan/master/materialsupplycalendar/MaterialSupplyCalendar.jsx
masterplan,master,MaxOpresGrp,N,N,N,N,UI_MP_35,LAYOUT_SINGLE,search_grid,P02_search_grid,,high,SearchArea + 1 BaseGrid,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;GridAddRowButton:1;GridDeleteRowButton:1;GridSaveButton:1;GridExcelExportButton:1;InputField:2;PlanScope:1,engine/mp/SRV_UI_MP_35_Q1;engine/mp/SRV_UI_MP_35_S1,,SP_UI_MP_35_S1_P_RT_MSG,343,/masterplan/master/MaxOpresGrp,view/masterplan/master/maxopresgrp/MaxOpresGrp.jsx
masterplan,master,PlantResCalendar,N,N,N,N,UI_MP_11,LAYOUT_SINGLE,search_tab,P03_search_tabs,tabs=1,high,TabContainer=1,ContentInner:1;SearchArea:1;SearchRow:1;WorkArea:1;BaseGrid:1;TabContainer:1;GridAddRowButton:1;GridDeleteRowButton:1;GridSaveButton:1;GridExcelExportButton:1;PlanScope:1,engine/mp/SRV_UI_MP_11_Q1;engine/mp/SRV_UI_MP_11_S3;engine/mp/SRV_UI_MP_11_S1,,SP_UI_MP_11_S1_P_RT_MSG,665,/masterplan/master/PlantResCalendar,view/masterplan/master/plantrescalendar/PlantResCalendar.jsx
masterplan,master,PopAccount,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_MP_02_POP_Q2,,,94,/masterplan/master/wip/PopAccount,view/masterplan/master/wip/PopAccount.jsx
masterplan,master,PopAllRoute,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_MP_38_Q2,,,80,/masterplan/master/itemrespreference/PopAllRoute,view/masterplan/master/itemrespreference/PopAllRoute.jsx
masterplan,master,PopCycleConsecutiveBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:3;PopupDialog:1,engine/mp/SRV_UI_MP_14_BATCH,,SP_UI_MP_14_BATCH_P_RT_MSG,80,/masterplan/master/cycleconsecutive/PopCycleConsecutiveBundleCreate,view/masterplan/master/cycleconsecutive/PopCycleConsecutiveBundleCreate.jsx
masterplan,master,PopGradeByProduct,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:12;PopupDialog:1,engine/mp/SRV_UI_MP_GRADEBYPRODUCT_S1,,SP_UI_MP_GRADEBYPRODUCT_S1_P_RT_MSG,135,/masterplan/master/byproduct/PopGradeByProduct,view/masterplan/master/byproduct/PopGradeByProduct.jsx
masterplan,master,PopItem,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_MP_23_POP_Q2,,,104,/masterplan/master/jobchangetime/PopItem,view/masterplan/master/jobchangetime/PopItem.jsx
masterplan,master,PopItemClass,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_CM_03_POP_01_Q,,,101,/masterplan/master/itemclassification/PopItemClass,view/masterplan/master/itemclassification/PopItemClass.jsx
masterplan,master,PopItemClass,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_COMM_DATA_Q,,,109,/masterplan/master/productmixmax/PopItemClass,view/masterplan/master/productmixmax/PopItemClass.jsx
masterplan,master,PopItemClassificationNew1,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;TabContainer:1;InputField:5;PopupDialog:1,engine/mp/SRV_COMM_AUTO_GEN_ID;engine/mp/SRV_UI_CM_03_POP_01_Q;engine/mp/SRV_UI_CM_03_S1_INS,,SP_UI_CM_03_S1_P_RT_MSG,204,/masterplan/master/itemclassification/PopItemClassificationNew1,view/masterplan/master/itemclassification/PopItemClassificationNew1.jsx
masterplan,master,PopItemClassificationNew2,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;InputField:6;PopupDialog:1,engine/mp/SRV_UI_CM_03_POP_01_Q;engine/mp/SRV_UI_CM_03_S2,,SP_UI_CM_03_S2_P_RT_MSG,178,/masterplan/master/itemclassification/PopItemClassificationNew2,view/masterplan/master/itemclassification/PopItemClassificationNew2.jsx
masterplan,master,PopItemGroup,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_MP_16_POP_Q3,,,112,/masterplan/master/productmixmax/PopItemGroup,view/masterplan/master/productmixmax/PopItemGroup.jsx
masterplan,master,PopItemLocation,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,SearchArea:1;WorkArea:1;BaseGrid:1;InputField:4;PopupDialog:1,engine/mp/SRV_GET_COMBO_LIST;engine/mp/SRV_UI_MP_08_POP_Q4,,,140,/masterplan/master/itemrespreference/PopItemLocation,view/masterplan/master/itemrespreference/PopItemLocation.jsx
masterplan,master,PopItemLv,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_MP_16_POP_Q2,,,100,/masterplan/master/productmixmax/PopItemLv,view/masterplan/master/productmixmax/PopItemLv.jsx
masterplan,master,PopItemPlantResCalendarBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:15;PopupDialog:1,engine/mp/SRV_UI_MP_11_BATCH,,SP_UI_MP_11_BATCH_P_RT_MSG,237,/masterplan/master/plantrescalendar/PopItemPlantResCalendarBundleCreate,view/masterplan/master/plantrescalendar/PopItemPlantResCalendarBundleCreate.jsx
masterplan,master,PopItemProductionCalendarBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:16;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_MP_17_BATCH,,SP_UI_MP_17_BATCH_P_RT_MSG,285,/masterplan/master/itemproductioncalendar/PopItemProductionCalendarBundleCreate,view/masterplan/master/itemproductioncalendar/PopItemProductionCalendarBundleCreate.jsx
masterplan,master,PopItemResCapacityBatchUpdate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:9;PopupDialog:1,engine/mp/SRV_UI_MP_09_POP_S2,,SP_UI_MP_09_POP_S2_P_RT_MSG,123,/masterplan/master/itemrescapacity/PopItemResCapacityBatchUpdate,view/masterplan/master/itemrescapacity/PopItemResCapacityBatchUpdate.jsx
masterplan,master,PopItemResCapacityBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:13;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_MP_09_BATCH,,SP_UI_MP_09_BATCH_P_RT_MSG,249,/masterplan/master/itemrescapacity/PopItemResCapacityBundleCreate,view/masterplan/master/itemrescapacity/PopItemResCapacityBundleCreate.jsx
masterplan,master,PopItemResCapacityNew1,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:27;PopupDialog:1,engine/mp/SRV_UI_MP_09_S1,,SP_UI_MP_09_S1_P_RT_MSG,344,/masterplan/master/itemrescapacity/PopItemResCapacityNew1,view/masterplan/master/itemrescapacity/PopItemResCapacityNew1.jsx
masterplan,master,PopItemResCapacityNew2,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:15;PopupDialog:1,engine/mp/SRV_UI_MP_09_POP_S2,,SP_UI_MP_09_POP_S2_P_RT_MSG,193,/masterplan/master/itemrescapacity/PopItemResCapacityNew2,view/masterplan/master/itemrescapacity/PopItemResCapacityNew2.jsx
masterplan,master,PopItemResCapacityPeriodNew,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:12;PopupDialog:1,engine/mp/SRV_UI_MP_09_POP_S3,,SP_UI_MP_09_POP_S3_P_RT_MSG,150,/masterplan/master/itemrescapacity/PopItemResCapacityPeriodNew,view/masterplan/master/itemrescapacity/PopItemResCapacityPeriodNew.jsx
masterplan,master,PopItemResPreferenceBatchUpdate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:5;PopupDialog:1,engine/mp/SRV_UI_MP_08_POP_S2,,SP_UI_MP_08_POP_S2_P_RT_MSG,75,/masterplan/master/itemrespreference/PopItemResPreferenceBatchUpdate,view/masterplan/master/itemrespreference/PopItemResPreferenceBatchUpdate.jsx
masterplan,master,PopItemResPreferenceBundleCreate,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:13;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_MP_08_BATCH,,SP_UI_MP_08_BATCH_P_RT_MSG,215,/masterplan/master/itemrespreference/PopItemResPreferenceBundleCreate,view/masterplan/master/itemrespreference/PopItemResPreferenceBundleCreate.jsx
masterplan,master,PopItemResPreferenceNew,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;TabContainer:1;GridAddRowButton:1;InputField:10;PopupDialog:1,engine/mp/SRV_UI_MP_08_POP_Q2;engine/mp/SRV_UI_MP_08_POP_S1,,SP_UI_MP_08_POP_S1_P_RT_MSG,321,/masterplan/master/itemrespreference/PopItemResPreferenceNew,view/masterplan/master/itemrespreference/PopItemResPreferenceNew.jsx
masterplan,master,PopJobChangeTimeNew,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:19;PopLocatTp:1;PopupDialog:1,engine/mp/SRV_UI_MP_23_S2;engine/mp/SRV_UI_MP_23_S1,,SP_UI_MP_23_S2_P_RT_MSG;SP_UI_MP_23_S1_P_RT_MSG,356,/masterplan/master/jobchangetime/PopJobChangeTimeNew,view/masterplan/master/jobchangetime/PopJobChangeTimeNew.jsx
masterplan,master,PopLocation,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_MP_08_POP_Q3,,,76,/masterplan/master/itemrespreference/PopLocation,view/masterplan/master/itemrespreference/PopLocation.jsx
masterplan,master,PopLocationResource,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_MP_11_Q2,,,102,/masterplan/master/jobchangetime/PopLocationResource,view/masterplan/master/jobchangetime/PopLocationResource.jsx
masterplan,master,PopMaxOpersGrpNew,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,InputField:6;PopupDialog:1,engine/mp/SRV_UI_MP_35_S1,,SP_UI_MP_35_S1_P_RT_MSG,102,/masterplan/master/maxopresgrp/PopMaxOpersGrpNew,view/masterplan/master/maxopresgrp/PopMaxOpersGrpNew.jsx
masterplan,master,PopNewItemProductionLimit,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,PopupDialog:1,engine/mp/SRV_UI_MP_16_S1,,SP_UI_MP_16_S1_P_RT_MSG,69,/masterplan/master/productmixmax/PopNewItemProductionLimit,view/masterplan/master/productmixmax/PopNewItemProductionLimit.jsx
masterplan,master,PopPegging,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;PopupDialog:1,engine/mp/SRV_UI_MP_02_POP_Q1,,,96,/masterplan/master/wip/PopPegging,view/masterplan/master/wip/PopPegging.jsx
masterplan,master,PopPeriodItemResPreferenceNew,N,Y,N,N,,POPUP,popup,,popup_grid,high,Pop* file · grid=1,BaseGrid:1;TabContainer:1;InputField:14;PopupDialog:1,engine/mp/SRV_UI_CM_CODE;engine/mp/SRV_UI_MP_08_POP_Q2;engine/mp/SRV_UI_MP_08_S4,,SP_UI_MP_08_S4_P_RT_MSG,211,/masterplan/master/itemrespreference/PopPeriodItemResPreferenceNew,view/masterplan/master/itemrespreference/PopPeriodItemResPreferenceNew.jsx
masterplan,master,PopPlantResCalendarNew1,N,Y,N,N,,POPUP,popup,,popup_form,high,Pop* file · grid=0,TabContainer:1;InputField:12;PopupDialog:1,engine/mp/SRV_UI_MP_11_S1,,SP_UI_MP_11_S1_P_RT_MSG,236,/masterplan/master/plantrescalendar/PopPlantResCalendarNew1,view/masterplan/master/plantrescalendar/PopPlantResCalendarNew1.jsx
